Date,Price,ATR,Final_Verdict,Market_Reality,Correct,Weighted_Score,Exit_Reason,CE_Article_Count,CE_Sentiment,CE_Score,CE_Confidence,TTS_Score,TTS_Decision,TTS_Regime,TTS_Breakout_Signal,TTS_Breakout_Strength,TTS_Breakout_High,TTS_Breakout_Low,SIV_Signal,SIV_Multiplier,Verdict_Reasoning,CE_Explanation,TTS_Explanation,SIV_Explanation,Execution_Time_Seconds,Strong_Verdict,Trade_Allowed,Signal_Confidence
02/07/2024,148.179,1.1770714285714294,SELL,BULLISH,False,-0.2270748,TIME,12.0,BEARISH,-0.2292,0.48,-0.225,SELL,TRENDING,NONE,0.0,148.667,144.904,COHERENT,1.0,"[deterministic] weighted_score=-0.2271 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2936,True,True,0.22709999999999997
02/08/2024,149.315,1.2187857142857155,BUY,BULLISH,True,0.13145500000000002,TIME,27.0,BULLISH,0.0694,1.0,0.2467,BUY,TRENDING,BREAKOUT_UP,0.1722,148.667,144.904,COHERENT,1.0,"[deterministic] weighted_score=0.1315 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.574,True,True,0.1580460857416494
02/09/2024,149.256,1.2104285714285712,SELL,BULLISH,False,-0.06695447999999998,TIME,24.0,BEARISH,-0.12,0.96,0.0168,HOLD,TRENDING,NONE,0.0,149.315,144.904,PARTIAL,0.95,"[deterministic] weighted_score=-0.067 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.6443,True,True,0.06838126468188627
02/12/2024,149.34,1.1268571428571437,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BULLISH,0.3995,0.28,0.0152,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.400 |tts|=0.015,skipped,skipped,skipped,0.1672,,,
02/13/2024,150.779,1.1207142857142876,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,6.0,BULLISH,0.2462,0.24,0.0533,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=6 |ce|=0.246 |tts|=0.053,skipped,skipped,skipped,0.1287,,,
02/14/2024,150.556,1.0912857142857157,BUY,BEARISH,False,0.09909753999999998,TIME,13.0,BULLISH,0.2289,0.52,-0.0233,HOLD,TRENDING,NONE,0.0,150.779,146.408,PARTIAL,0.95,"[deterministic] weighted_score=0.0991 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3032,True,True,0.12611067105032348
02/15/2024,149.906,1.1092142857142875,HOLD,BULLISH,False,0.0349885,HOLD_SKIP,10.0,BULLISH,0.0522,0.4,0.0232,HOLD,TRENDING,NONE,0.0,150.779,146.408,PARTIAL,0.95,"[deterministic] weighted_score=0.035 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2039,False,False,0.037678351731428736
02/16/2024,150.181,1.0908571428571423,HOLD,BEARISH,False,0.04718745,HOLD_SKIP,10.0,BULLISH,0.0917,0.4,0.0124,HOLD,TRENDING,NONE,0.0,150.779,146.408,PARTIAL,0.95,"[deterministic] weighted_score=0.0472 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2818,False,False,0.052039786699587615
02/19/2024,150.112,1.0590714285714284,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,9.0,BULLISH,0.256,0.36,0.0173,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=9 |ce|=0.256 |tts|=0.017,skipped,skipped,skipped,0.2284,,,
02/20/2024,150.003,0.9780714285714274,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,16.0,NEUTRAL,0.0192,0.64,0.0255,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=16 |ce|=0.019 |tts|=0.025,skipped,skipped,skipped,0.464,,,
02/21/2024,150.274,0.9296428571428541,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,15.0,NEUTRAL,0.026,0.6,0.013,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=15 |ce|=0.026 |tts|=0.013,skipped,skipped,skipped,0.3647,,,
02/22/2024,150.528,0.8103571428571387,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,15.0,NEUTRAL,-0.0221,0.6,0.0013,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=15 |ce|=0.022 |tts|=0.001,skipped,skipped,skipped,0.4861,,,
02/23/2024,150.473,0.7994285714285679,SELL,BEARISH,True,-0.14020100000000002,TIME,5.0,NEUTRAL,0.0011,0.2,-0.2509,SELL,TRENDING,NONE,0.0,150.779,146.408,PARTIAL,0.95,"[deterministic] weighted_score=-0.1402 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.1151,True,True,0.12600365741694602
02/26/2024,150.697,0.7678571428571388,HOLD,BEARISH,False,0.01186455,HOLD_SKIP,10.0,BULLISH,0.1337,0.4,-0.095,HOLD,TRENDING,NONE,0.0,150.779,146.408,PARTIAL,0.95,"[deterministic] weighted_score=0.0119 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2105,False,False,0.1143521630413094
02/27/2024,150.487,0.7676428571428521,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,9.0,BULLISH,0.1618,0.36,-0.0748,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=9 |ce|=0.162 |tts|=0.075,skipped,skipped,skipped,0.2043,,,
02/28/2024,150.685,0.6906428571428519,SELL,BEARISH,True,-0.08860364999999999,TIME,10.0,BEARISH,-0.1018,0.4,-0.0857,HOLD,TRENDING,NONE,0.0,150.779,146.408,PARTIAL,0.95,"[deterministic] weighted_score=-0.0886 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2475,True,True,0.09377442053581266
02/29/2024,149.971,0.7557142857142806,BUY,BULLISH,True,0.13795881,TIME,19.0,BULLISH,0.2841,0.76,-0.045,HOLD,TRENDING,NONE,0.0,150.779,146.408,PARTIAL,0.95,"[deterministic] weighted_score=0.138 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.5248,True,True,0.16454999979324236
03/01/2024,150.064,0.7732857142857098,BUY,BEARISH,False,0.14911009999999997,TIME,11.0,BULLISH,0.374,0.44,-0.045,HOLD,TRENDING,NONE,0.0,150.779,147.934,PARTIAL,0.95,"[deterministic] weighted_score=0.1491 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3005,True,True,0.20949999984267093
03/04/2024,150.524,0.7070714285714226,BUY,BEARISH,False,0.09098378,SL,12.0,BULLISH,0.2499,0.48,-0.0547,HOLD,TRENDING,NONE,0.0,150.779,147.934,PARTIAL,0.95,"[deterministic] weighted_score=0.091 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2493,True,True,0.1522912447217553
03/05/2024,150.036,0.7339999999999947,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,6.0,BEARISH,-0.1042,0.24,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=6 |ce|=0.104 |tts|=0.045,skipped,skipped,skipped,0.1199,,,
03/06/2024,149.367,0.7288571428571373,HOLD,BEARISH,False,0.057867919999999996,HOLD_SKIP,12.0,BULLISH,0.1694,0.48,-0.045,HOLD,TRENDING,NONE,0.0,150.779,148.179,PARTIAL,0.95,"[deterministic] weighted_score=0.0579 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2599,False,False,0.10719999989938832
03/07/2024,148.045,0.7974285714285685,SELL,BEARISH,True,-0.1244876,TIME,13.0,BEARISH,-0.0576,0.52,-0.193,SELL,TRENDING,BREAKOUT_DOWN,0.7951,150.779,149.256,COHERENT,1.0,"[deterministic] weighted_score=-0.1245 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3133,True,True,0.12530984340583148
03/08/2024,147.03,0.8867857142857096,HOLD,BULLISH,False,-0.05086528,HOLD_SKIP,18.0,BEARISH,-0.065,0.72,-0.0386,HOLD,TRENDING,BREAKOUT_DOWN,0.3713,150.779,148.045,PARTIAL,0.95,"[deterministic] weighted_score=-0.0509 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.8017,False,False,0.051815645491005785
03/11/2024,146.964,0.8799999999999955,BUY,BULLISH,True,0.11704474999999998,TIME,26.0,BULLISH,0.177,1.0,0.0233,HOLD,TRENDING,BREAKOUT_DOWN,0.0176,150.779,147.03,PARTIAL,0.95,"[deterministic] weighted_score=0.117 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.6419,True,True,0.10012937581526883
03/12/2024,147.621,0.9534285714285683,HOLD,BULLISH,False,0.03939726,HOLD_SKIP,11.0,BULLISH,0.1344,0.44,-0.045,HOLD,TRENDING,NONE,0.0,150.779,146.964,PARTIAL,0.95,"[deterministic] weighted_score=0.0394 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.1912,False,False,0.08969999995570051
03/13/2024,147.619,0.9635714285714252,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BEARISH,-0.1881,0.28,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.188 |tts|=0.045,skipped,skipped,skipped,0.1751,,,
03/14/2024,148.285,0.9957142857142814,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BULLISH,0.3894,0.28,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.389 |tts|=0.045,skipped,skipped,skipped,0.1674,,,
03/15/2024,149.033,1.0375714285714253,BUY,BULLISH,True,0.10089399,TIME,14.0,BULLISH,0.2469,0.56,-0.045,HOLD,TRENDING,NONE,0.0,150.697,146.964,PARTIAL,0.95,"[deterministic] weighted_score=0.1009 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3421,True,True,0.14594999991248725
03/18/2024,149.106,1.0224999999999977,SELL,BULLISH,False,-0.07821463999999999,SL,22.0,BEARISH,-0.1058,0.88,-0.045,HOLD,TRENDING,NONE,0.0,150.697,146.964,PARTIAL,0.95,"[deterministic] weighted_score=-0.0782 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.5466,True,True,0.0753999998618465
03/19/2024,150.806,1.129499999999997,BUY,BULLISH,True,0.19398500000000002,TIME,75.0,BULLISH,0.1817,1.0,0.2168,BUY,TRENDING,BREAKOUT_UP,0.0292,150.697,146.964,COHERENT,1.0,"[deterministic] weighted_score=0.194 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,1.7557,True,True,0.19926841500581838
03/20/2024,151.195,1.1024285714285713,HOLD,BEARISH,False,0.05660004999999999,HOLD_SKIP,20.0,BULLISH,0.0793,0.8,0.0312,HOLD,TRENDING,BREAKOUT_UP,0.1012,150.806,146.964,PARTIAL,0.95,"[deterministic] weighted_score=0.0566 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.7995,False,False,0.05523935605233075
03/21/2024,151.58,1.1516428571428565,BUY,BEARISH,False,0.16401673999999997,TIME,11.0,BULLISH,0.3439,0.44,0.0133,HOLD,TRENDING,BREAKOUT_UP,0.091,151.195,146.964,PARTIAL,0.95,"[deterministic] weighted_score=0.164 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2707,True,True,0.17860743474572843
03/22/2024,151.429,1.1609285714285724,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,5.0,NEUTRAL,0.0197,0.2,0.0025,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=5 |ce|=0.020 |tts|=0.003,skipped,skipped,skipped,0.1224,,,
03/25/2024,151.405,1.1359999999999997,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,8.0,NEUTRAL,0.0369,0.32,0.0044,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=8 |ce|=0.037 |tts|=0.004,skipped,skipped,skipped,0.2164,,,
03/26/2024,151.501,1.0935714285714286,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,8.0,BULLISH,0.2679,0.32,-0.0001,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=8 |ce|=0.268 |tts|=0.000,skipped,skipped,skipped,0.1796,,,
03/27/2024,151.249,1.0336428571428573,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,8.0,BULLISH,0.7428,0.32,0.0228,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=8 |ce|=0.743 |tts|=0.023,skipped,skipped,skipped,0.1861,,,
03/28/2024,151.368,0.9451428571428592,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,6.0,BULLISH,0.1237,0.24,0.0163,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=6 |ce|=0.124 |tts|=0.016,skipped,skipped,skipped,0.1567,,,
03/29/2024,151.303,0.9217142857142895,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,5.0,NEUTRAL,0.0445,0.2,0.0227,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=5 |ce|=0.044 |tts|=0.023,skipped,skipped,skipped,0.15,,,
04/01/2024,151.618,0.8492142857142885,BUY,BEARISH,False,0.06664991,TIME,11.0,BULLISH,0.139,0.44,0.0061,HOLD,TRENDING,BREAKOUT_UP,0.0082,151.58,146.964,PARTIAL,0.95,"[deterministic] weighted_score=0.0666 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.6931,True,True,0.0725728045249645
04/02/2024,151.562,0.8150714285714307,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,15.0,NEUTRAL,-0.0271,0.6,0.0102,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=15 |ce|=0.027 |tts|=0.010,skipped,skipped,skipped,0.4266,,,
04/03/2024,151.642,0.785500000000001,HOLD,BEARISH,False,-0.0291935,HOLD_SKIP,10.0,BEARISH,-0.0726,0.4,0.0064,HOLD,TRENDING,BREAKOUT_UP,0.0052,151.618,146.964,PARTIAL,0.95,"[deterministic] weighted_score=-0.0292 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2562,False,False,0.03948781229806604
04/04/2024,151.302,0.7510714285714296,HOLD,BULLISH,False,-0.011310130000000003,HOLD_SKIP,16.0,BEARISH,-0.0594,0.64,0.0443,HOLD,TRENDING,NONE,0.0,151.642,146.964,PARTIAL,0.95,"[deterministic] weighted_score=-0.0113 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3659,False,False,0.05186066961115901
04/05/2024,151.609,0.7880000000000008,HOLD,BULLISH,False,-0.03828405,HOLD_SKIP,20.0,BEARISH,-0.0838,0.8,0.0223,HOLD,TRENDING,NONE,0.0,151.642,146.964,PARTIAL,0.95,"[deterministic] weighted_score=-0.0383 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.5235,False,False,0.05306455734096832
04/08/2024,151.812,0.6737142857142869,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,20.0,NEUTRAL,0.0251,0.8,0.0174,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=20 |ce|=0.025 |tts|=0.017,skipped,skipped,skipped,0.5575,,,
04/09/2024,151.736,0.6213571428571437,SELL,BULLISH,False,-0.13094249,SL,11.0,BEARISH,-0.3052,0.44,0.0179,HOLD,TRENDING,NONE,0.0,151.812,147.619,PARTIAL,0.95,"[deterministic] weighted_score=-0.1309 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2424,True,True,0.16154773889839044
04/10/2024,152.984,0.6260714285714296,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,9.0,BEARISH,-0.0555,0.36,0.0141,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=9 |ce|=0.056 |tts|=0.014,skipped,skipped,skipped,0.1908,,,
